song_cluster_id,grouping_key,mood_party,mood_aggressive,mood_happy,mood_sad,mood_relaxed,genre_ros,timbre,bpm,danceability,submission_offset,tuning_frequency,tuning_equal_tempered_deviation,lyrics_text,作詞,作曲,製作,編曲,track_name,duration_ms,artist_credit,album_title,release_date,release_group_mbid,release_group_mbid.1,ai_theme,ai_sentiment,ai_notes,recording_mbid,recording_mbid.1,super_theme,recording_duration_ms,artist_credit_name,isrcs,release_mbids,work_titles,work_mbids,videoId,url,viewCount,likeCount,commentCount,publishedAt,description,tags,categoryId,yt_duration,track_id,popularity,normalized_key,combined_key,consolidated_album_title,release_year
253,869a7370-61ac-4248-a978-cc32a030e3b7 | 愛不留|| | 愛不留||信仰 | 愛不留||從開始到現在 (2002情歌大全集),,,,,,,,,,,,,,,,,,愛不留,287133,張信哲,"信仰 | 信仰, Now Chinese Best 2, 從開始到現在, 情歌精選 | 從開始到現在, 信仰, 情歌精選, Now Chinese Best 2 | 從開始到現在 (2002情歌大全集)",,76787f5a-71de-3679-8f8d-54b725f73760,76787f5a-71de-3679-8f8d-54b725f73760,,,,869a7370-61ac-4248-a978-cc32a030e3b7,,,287133,張信哲,,"b46df7d1-964c-47ff-89db-48ccab83765e, ddb88cc4-64ab-4767-98f0-7b1fae728a11, a5d50e91-c7b6-435a-8beb-af6b8bf42b44, 0906972a-5d34-42d3-b602-fa30ddb5414c | ddb88cc4-64ab-4767-98f0-7b1fae728a11, a5d50e91-c7b6-435a-8beb-af6b8bf42b44, b46df7d1-964c-47ff-89db-48ccab83765e, 0906972a-5d34-42d3-b602-fa30ddb5414c",,,Qzl9fx09JgM | SpqQGAuYyJ8,https://www.youtube.com/watch?v=Qzl9fx09JgM | https://www.youtube.com/watch?v=SpqQGAuYyJ8,133837.0 | 2419.0,13.0 | 502.0,0,2017-07-10T08:39:05Z | 2020-06-09T02:55:20Z,"Provided to YouTube by YOYOROCK

愛不留 · 張信哲

信仰

℗ 潮水音樂有限公司

Released on: 2000-05-31

Auto-generated by YouTube. | Provided to YouTube by YOYOROCK

愛不留 · 張信哲

從開始到現在 (2002情歌大全集)

℗ 潮水音樂有限公司

Released on: 2002-06-21

Auto-generated by YouTube.","張信哲,信仰,愛不留 | 張信哲,從開始到現在 (2002情歌大全集),愛不留",10.0,PT4M48S,0oHxq0ej7xyNesQ9LtTk1t | 3tYkOlTZbpZIBHfZOKVhzN,14.0 | 29.0,愛不留,,從開始到現在 (2002情歌大全集),
254,869ba317-f45d-4799-b791-bdf9baf3d74c | 時差||思念,not_party,not_aggressive,not_happy,sad,relaxed,rhy,bright,,not_danceable,0.0,438.2245178,0.05261523649,,,,,,時差,256000,張信哲,"思念 | 思念 | 思念, 思念",1996-12-01,bfbd90e1-3925-3bc2-8e51-d74af70d3fc3,bfbd90e1-3925-3bc2-8e51-d74af70d3fc3,,,,869ba317-f45d-4799-b791-bdf9baf3d74c,,,256000,張信哲,,"1891f953-3ced-4b8c-aa9b-2030b92685d3, 8b5ac67c-7372-49c1-ab1a-0eba54cef71d | 8b5ac67c-7372-49c1-ab1a-0eba54cef71d, 1891f953-3ced-4b8c-aa9b-2030b92685d3",,,,,,,,,,,,,,,時差,F major,思念,1996
255,8712dc92-efe7-4193-be35-f568d2e0f493 | 諾言也許不變||說謊,,,,,,,,,,,,,,,,,,諾言也許不變,292000,張信哲,"說謊 | 說謊 | 說謊, 說謊",1989-03-01,a24e80f5-df8b-3493-b197-0f5176c3750a,a24e80f5-df8b-3493-b197-0f5176c3750a,,,,8712dc92-efe7-4193-be35-f568d2e0f493,,,292000,張信哲,,"0e39d164-d20f-35e1-998d-df3fd233d743, 3895dc54-eb5e-42a3-b3b3-dda9647ff3ec | 3895dc54-eb5e-42a3-b3b3-dda9647ff3ec, 0e39d164-d20f-35e1-998d-df3fd233d743",,,,,,,,,,,,,,,諾言也許不變,,說謊,1989
256,8747bd55-dec5-4f0f-8803-d2e4ec76d267,,,,,,,,,,,,,,,,,,I Remember,,,"知道 | 知道, 知道",,,,,,,8747bd55-dec5-4f0f-8803-d2e4ec76d267,,,269093,張信哲,,"58d8fbd7-705f-49d9-9b84-f0091e48fd07, 6d9eb186-7c40-4a2d-b655-26f4ae90d28a",,,,,,,,,,,,,,,iremember,,知道,1992
257,87c31eb5-1afd-4d12-b86d-a90c10c0eccf | 少年 (Live)||,,,,,,,,,,,,,,,,,,少年 (Live) | 少年(Live),,,声生不息·宝岛季 第12期,,,,,,,87c31eb5-1afd-4d12-b86d-a90c10c0eccf,,,337429,張信哲 & 莫文蔚 & 楊宗緯 & 張韶涵,,5428be3c-a3b4-4794-9262-65e9b0e05940,,,sDa1EHqPTUY,https://www.youtube.com/watch?v=sDa1EHqPTUY,14449,45,0,2023-06-06T10:03:41Z,"Provided to YouTube by 芒果TV

少年 (Live) · 张信哲 · 莫文蔚 · 杨宗纬 · 张韶涵 · 张杰

声生不息.宝岛季 (第十二期 Live)

℗ 芒果TV

Released on: 2023-06-03

Producer: 董健剑
Producer: 海星勐
Composer: 黄韵仁
Lyricist: 黄婷

Auto-generated by YouTube.","张信哲,莫文蔚,杨宗纬,张韶涵,张杰,声生不息.宝岛季 (第十二期 Live),少年 (Live)",10.0,PT5M38S,,,少年live,,声生不息·宝岛季 第12期,
258,87caaa3e-046a-433c-9fd5-27fca4a5ea1e | 我们爱这个错||永恒金曲 影音典藏精选,,,,,,,,,,,,,"每個人的臉都變了 不哭不笑也不在乎
曾經是你的雙手拉著我 一次一次對我說
讓我永遠愛你 永不離開你
山盟海誓已忘記 天涯海角何必尋覓
每個人的臉都變了 不哭不笑也不在乎
曾經是你的雙手拉著我 一次一次對我說
讓我永遠愛你 永不離開你
山盟海誓已忘記 天涯海角何必尋覓
愛你愛我 愛你愛我 我們愛這個錯
愛你愛我 愛你愛我 我們愛這個錯
oh~ 愛你愛我 愛你愛我 我們愛這個錯
愛你愛我 是否愛你愛我 我們愛這個錯
每個人的臉都變了 不哭不笑也不在乎
曾經是你的雙手拉著我 一次一次對我說
讓我永遠愛你 永不離開你
山盟海誓已忘記 天涯海角何必尋覓
愛你愛我 愛你愛我 我們愛這個錯
愛你愛我 愛你愛我 我們愛這個錯
oh~ 愛你愛我 愛你愛我 我們愛這個錯
愛你愛我 是否愛你愛我 我們愛這個錯
oh~ 愛你愛我 愛你愛我 我們愛這個錯
愛你愛我 是否愛你愛我 我們愛這個錯
山盟海誓已忘記 天涯海角何必尋覓
山盟海誓已忘記 天涯海角何必尋覓",林隆璇     作曲：林隆璇,,,,我们爱这个错,204027,張信哲,永恒金曲 影音典藏精选,,6468f778-de86-4781-b53f-2f6bde3644d5,6468f778-de86-4781-b53f-2f6bde3644d5,破碎的誓言與對錯誤愛情的沉溺,宿命般的憂鬱與清醒的麻木感,歌詞以「我們愛這個錯」為核心悖論，展現了一種明知關係錯誤或已變質卻無法自拔的複雜情感。開篇「每個人的臉都變了 不哭不笑也不在乎」奠定了疏離和麻木的基調，與回憶中熱烈的「山盟海誓」形成強烈對比，強調了時間對情感的消磨。重複的句式（特別是「山盟海誓已忘記」和「我們愛這個錯」）強化了這種痛苦的循環和宿命感。由於缺乏音訊數據，分析僅限於歌詞，但其文字的張力已足夠描繪出一段既痛苦又執著的愛情肖像。,87caaa3e-046a-433c-9fd5-27fca4a5ea1e,,Love_Loss,204027,張信哲,,d89ebf36-6009-491b-aa7b-426bc3512eb3,,,,,,,,,,,,,,,我们爱这个错,,永恒金曲 影音典藏精选,2014
259,88135e7f-1aca-45cb-9d5a-9b9367c2b420 | 找钥匙||眼中的念旧,,,,,,,,,,,,,,,,,,找钥匙,283186,張信哲,眼中的念旧,,ae186b79-e3f2-441d-8bc3-8a899af27578,ae186b79-e3f2-441d-8bc3-8a899af27578,,,,88135e7f-1aca-45cb-9d5a-9b9367c2b420,,,283186,張信哲,,5a372934-5370-4c7b-9443-629b69c96002,,,,,,,,,,,,,,,找钥匙,,眼中的念旧,2012
260,883c7ff7-1a9e-4c35-b055-b6c587acca70,,,,,,,,,,,,,,,,,,無言的結局,,,新城容我信愛一唱傾情音樂會,,,,,,,883c7ff7-1a9e-4c35-b055-b6c587acca70,,,307000,張信哲 & 容祖兒,,b4e80ee6-967d-445b-a0d5-ec437ca75b85,無言的結局,5f402c01-7642-45e4-9542-899eb775ce91,,,,,,,,,,,,,無言的結局,,新城容我信愛一唱傾情音樂會,2005
261,8863fc82-594e-4baf-be41-b37b7f21fc99,,,,,,,,,,,,,,,,,,难以抗拒你容颜 + 一生中最爱,,,来看我们的演唱会 第4期,,,,,,,8863fc82-594e-4baf-be41-b37b7f21fc99,,,393401,"张信哲, 伍思凱 & DP龙猪",HKG732292691,4b10cab7-edf8-4de2-9f9c-5fad0980937e,,,,,,,,,,,,,,,难以抗拒你容颜一生中最爱,,来看我们的演唱会 第4期,
262,88d70ce0-314a-41bf-9d14-79e141691071 | You Are My Lady||Somewhere in My Broken Heart,,,,,,,,,,,,,,,,,,You Are My Lady,238000,張信哲,"Somewhere in My Broken Heart | Somewhere in My Broken Heart | Somewhere in My Broken Heart, Somewhere in My Broken Heart",1994-10-01,3b18b64b-2b73-3957-afc1-04f436448b1e,3b18b64b-2b73-3957-afc1-04f436448b1e,,,,88d70ce0-314a-41bf-9d14-79e141691071,,,238000,張信哲,,"1fb99774-511d-35d9-a8e5-701a647d0d85, c791dcb5-ed5b-418f-9bda-5bf66d551517 | c791dcb5-ed5b-418f-9bda-5bf66d551517, 1fb99774-511d-35d9-a8e5-701a647d0d85",,,,,,,,,,,,,,,youaremylady,,Somewhere in My Broken Heart,1994
263,8940d836-697a-494c-93b4-bb557b962062 | 霧中機場|| | 霧中機場||我好想,not_party,not_aggressive,not_happy,sad,relaxed,rhy,bright,,not_danceable,0.0,447.9497375,0.0073037697,,,,,,霧中機場,290000,張信哲,我好想,,ce5656fc-8111-3de4-adc5-0dcb85b6c763,ce5656fc-8111-3de4-adc5-0dcb85b6c763,,,,8940d836-697a-494c-93b4-bb557b962062,,,290000,張信哲,,4e431705-b76f-4a88-ab06-0f68608c9bdb,,,3Jbv4HCPkYs,https://www.youtube.com/watch?v=3Jbv4HCPkYs,11831,51,0,2017-07-10T08:38:07Z,"Provided to YouTube by YOYOROCK

霧中機場 · 張信哲

我好想

℗ 潮水音樂有限公司

Released on: 2001-12-05

Auto-generated by YouTube.","張信哲,我好想,霧中機場",10.0,PT4M51S,2i3hj0wopjLF1MGWk9d4MZ,10,霧中機場,F major,我好想,2001
264,8949f035-eb3d-4520-bf15-ea11d9e12a8f | ab778df3-1eac-417f-9448-837f479b0d54 | 我真的願意|| | 我真的願意||心事 | 我真的願意||精選 | 我真的願意||絕對收藏張信哲,,,,,,,,,,,,,"說過的話還是忘了吧
就像朋友說笑一樣 請你不要放在心上
愛你的人也許都一樣 一聲再見說得很堅強
背對著你才發現自己的傷
在離開你的每一個夜晚 只好一顆心 去流浪
在每一個最接近你的地方
反而倍覺孤單想你竟是如此艱難
我真的願意 讓你相信 愛你是我最寂寞的表達
但是在我臉上 你不會看到 別人沒有的憂傷
我真的願意讓你相信 愛你是我最心疼的地方
但是在你心上一定知道
也只有你才有我最想要的答案
- - - - - 間 奏 - - - - -
說過的話還是忘了吧
就像朋友說笑一樣 請你不要放在心上
愛你的人也許都一樣 一聲再見說得很堅強
背對著你才發現自己的傷
在離開你的每一個夜晚 只好一顆心去流浪
在每一個最接近你的地方
反而倍覺孤單想你竟是如此艱難
我真的願意 讓你相信 愛你是我最寂寞的表達
但是在我臉上 你不會看到 別人沒有的憂傷
我真的願意讓你相信 愛你是我最心疼的地方
但是在你心上一定知道
也只有你才有我最想要的答案
我真的願意 讓你相信 愛你是我最寂寞的表達
但是在我臉上 你不會看到 別人沒有的憂傷
我真的願意讓你相信 愛你是我最心疼的地方
但是在你心上一定知道
也只有你才有我最想要的答案
❤️❤️❤️",,,,,我真的願意,272000,張信哲,"心事 | 心事, 心事, 絕對想念, 精選, 絕對收藏 ★2★ | 精選, 絕對收藏 ★2★, 絕對想念, 心事 | 精選 | 絕對收藏張信哲",1993-05-01,2280247a-fab8-45b8-8d8f-f15d2fe05f5f | e3d958c0-9496-391d-a4d1-1d7814ce0e84,2280247a-fab8-45b8-8d8f-f15d2fe05f5f | e3d958c0-9496-391d-a4d1-1d7814ce0e84,隱藏的痛苦與自我犧牲的愛戀；分離後的孤寂與堅強的偽裝,憂鬱、孤寂、隱忍的痛楚與深沉的眷戀,這首歌是張信哲情歌中典型的「隱忍型」悲劇。歌詞的核心在於「言不由衷」：主角勸對方忘記承諾並表現出堅強，但同時坦承「背對著你才發現自己的傷」。歌詞巧妙地使用悖論來描寫愛情的狀態，例如「愛你是我最寂寞的表達」和「愛你是我最心疼的地方」，將愛情的深度與個人承受的孤獨感緊密結合。副歌中「我真的願意」的重複，展現了主角對這份愛情的絕對承擔與奉獻。雖然缺乏音訊數據，但根據歌詞強烈的內斂戲劇性和極致的憂鬱，可以推斷音樂（通常為抒情慢板和張信哲標誌性的高音）將會與歌詞的情緒高度 reinforcing（增強），共同營造出深沉、令人心碎的氛圍。,8949f035-eb3d-4520-bf15-ea11d9e12a8f | ab778df3-1eac-417f-9448-837f479b0d54,,Love_Loss,272000,張信哲,,"3dbe2006-9c28-4722-9cdb-7606d3ea58fb, e969554e-5b57-3827-819e-a721ce8de6f0, 74f78510-4de5-4ad6-9c1c-8697db83fac5, b9ce99ea-df13-4613-99ec-8927829b07d5, 83bccefc-6a9e-4a22-bb8a-59ae3514d679 | 83bccefc-6a9e-4a22-bb8a-59ae3514d679, 74f78510-4de5-4ad6-9c1c-8697db83fac5, 3dbe2006-9c28-4722-9cdb-7606d3ea58fb, e969554e-5b57-3827-819e-a721ce8de6f0, b9ce99ea-df13-4613-99ec-8927829b07d5 | cbf9d898-28e5-479b-8da8-e45a4614debe",,,wBdejF5OHw8,https://www.youtube.com/watch?v=wBdejF5OHw8,5109,21,0,2022-03-16T01:48:35Z,"Provided to YouTube by YOYOROCK

我真的願意 · 張信哲

絕對收藏 張信哲

℗ 潮水音樂有限公司

Released on: 2007-12-11

Auto-generated by YouTube.","張信哲,絕對收藏 張信哲,我真的願意",10.0,PT4M30S,3Oikhi5RmJS9Hi5x7LP8hN,20,我真的願意,,絕對收藏張信哲,1993
265,89ecb540-0061-47d1-a668-5f59cae55d08 | 在不在|| | 在不在||就懂了,,,,,,,,,,,,,"好久不見 好安靜的時間
從何說起
拋開痛楚 人孤獨得很清醒
事過境遷 留下的傷痛痕跡
格外擁擠
有的人忘記 有人默默刻骨銘心
愛過你的人在不在
為何分開總是來得太快
親愛的明不明白
讓對的人來癒合傷害
往日時光 底片裡的世界
憂傷歡喜
習慣和你在夜空中數明天
意料之外 被離開鬆開放開
愛得慷慨
留下的你還來不及怪自己
愛過你的人在不在
為何分開總是來得太快
親愛的明不明白
讓對的人來癒合傷害
擁抱 陌生的摯愛
各自微笑 嗯哼哼
離開吧 願後會無期
不必的牽掛
愛過你的人在不在
為何分開總是來得太快
親愛的明不明白
讓對的人來癒合傷害
愛過你的人在不在
為何分開總是來得太快
親愛的明不明白
讓對的人來癒合傷害
或許你終於明白
等對的人來癒合傷害",吳鏑     作曲：Yugomir Lonich / Marc Slutsky,,,,在不在,260000,張信哲,就懂了,,c25cf78c-f206-45da-912e-ba4c1664b94c,c25cf78c-f206-45da-912e-ba4c1664b94c,失落的愛與情感療癒,憂鬱、反思、釋然,歌詞展現了典型的「張信哲式」情歌敘事，著重於分離後的內省與療傷。歌曲從承認孤獨與清醒的痛楚開始，描述了事過境遷後，傷痛痕跡依然「格外擁擠」，體現了記憶的難以磨滅。核心的疑問句「愛過你的人在不在」表達了對逝去關係的懷念與不解，以及對分離突如其來的困惑。然而，歌曲並非停留在悲傷，而是透過「讓對的人來癒合傷害」提供了向前看的希望與釋然，使得情緒層次豐富。由於缺乏音訊數據，無法進行聲學佐證，但根據歌詞的內斂與深情，預期演唱將會以溫柔且具穿透力的聲線，與歌詞中反思性的憂鬱情緒相互增強 (reinforcing)。,89ecb540-0061-47d1-a668-5f59cae55d08,,Love_Loss,260000,張信哲,,a3bb3fe2-f41f-4915-b841-9baca0f31088,,,29a7jpohO4s,https://www.youtube.com/watch?v=29a7jpohO4s,10360,41,0,2022-03-16T07:56:19Z,"Provided to YouTube by YOYOROCK

在不在 · 張信哲

就懂了

℗ 潮水音樂有限公司

Released on: 2021-03-05

Auto-generated by YouTube.","張信哲,就懂了,在不在",10.0,PT4M21S,1rvUqIkY3LJzAsjUCa7EHA,15,在不在,,就懂了,2021
266,8bdefd83-60b3-41c2-b709-a892c0ba1e1f | 愛轉動|| | 愛轉動||從開始到現在,,,,,,,,,,,,,,,,,,愛轉動,267600,張信哲,"從開始到現在 | 從開始到現在, 情歌精選, 絕對收藏 ★2★ | 從開始到現在, 絕對收藏 ★2★, 情歌精選",,b5e6d826-2e4d-3a1e-9a92-5b542be34937,b5e6d826-2e4d-3a1e-9a92-5b542be34937,,,,8bdefd83-60b3-41c2-b709-a892c0ba1e1f,,,267600,張信哲,,"83bccefc-6a9e-4a22-bb8a-59ae3514d679, a5d50e91-c7b6-435a-8beb-af6b8bf42b44, 0906972a-5d34-42d3-b602-fa30ddb5414c | a5d50e91-c7b6-435a-8beb-af6b8bf42b44, 0906972a-5d34-42d3-b602-fa30ddb5414c, 83bccefc-6a9e-4a22-bb8a-59ae3514d679",,,CCHYTMjsX-0,https://www.youtube.com/watch?v=CCHYTMjsX-0,4794,18,0,2022-03-16T01:48:52Z,"Provided to YouTube by YOYOROCK

愛轉動 · 張信哲

絕對收藏 張信哲

℗ 潮水音樂有限公司

Released on: 2007-12-11

Auto-generated by YouTube.","張信哲,絕對收藏 張信哲,愛轉動",10.0,PT4M28S,,,愛轉動,,從開始到現在,2002
267,8be42248-02a3-4c39-b325-12eb2fc06f57 | 不如歸去|| | 不如歸去||雪國八月,,,,,,,,,,,,,"是眼神 是背影 是這時 日光如水
是渴求 是記憶 是那時 漫天默許
誰和誰 沉醉過誰 崇拜過誰 如果可以不會憔悴
誰和誰 遺棄過誰 埋怨過誰 如果可以至死一對
忘了曾流下什麼眼淚 只知感到什麼失去
假使你在這裏 假使故事演變下去
如能猜 如能測 誰能追
忘了曾懷著什麼畏懼 只知感到什麼不退
假使你在這裏 假使愛在天地裏
如能哀 如能傷 誰能轉身歸去便歸去
是永恆 是片刻 是愛情 付諸流水
是我們 多一歲 是我們 走得太累
誰和誰 沉醉過誰 崇拜過誰 如果可以優美如許
誰和誰 遺棄過誰 埋怨過誰 如果可以共你相聚
忘了曾流下什麼眼淚 只知感到什麼失去
假使你在這裏 假使故事演變下去
如能猜 如能測 誰能追
忘了曾懷著什麼畏懼 只知感到什麼不退
假使你在這裏 假使愛在天地裏
如能哀 如能傷 誰能轉身歸去便歸去
成全命運的一對 所有為愛的壯舉
統統過去 明明唏噓 並沒透澈仍然追
忘了曾流下什麼眼淚 只知感到什麼失去
假使你在這裏 假使故事演變下去
如能猜 如能測 誰能追
忘了曾懷著什麼畏懼 只知感到什麼不退
假使你在這裏 假使愛在天地裏
如能哀 如能傷 誰能拋開一切再歸去",林夕     作曲：Johnny Yim,,,,不如歸去,248000,張信哲,"雪國八月 | 雪國八月, 雪国八月",,40b6080c-99b9-34d7-b6a3-fca15a7a1996,40b6080c-99b9-34d7-b6a3-fca15a7a1996,對逝去愛情的追憶與對命運的無奈接受，探討愛情中的沉醉、遺棄與無法回頭的困境。,深沉的憂鬱、追悔、與對愛情的疲憊感,歌詞以高度詩意的排比和反問，構築了一個關於回憶與現實拉扯的空間。詞中不斷探討「誰和誰」的關係，強調了愛情的互動性與最終的破碎性（“付諸流水”）。核心的痛點在於對理想愛情（“至死一對”）的渴望與對現實中無法挽回的無奈（“誰能轉身歸去便歸去”）之間的矛盾。這種反覆的追問和對「假使」的假設，強化了主題的唏噓感。雖然缺乏音訊數據，但從歌詞的沉重與反覆追問來看，這是一首極度內省和哀傷的張信哲式情歌，預期音樂調性會與歌詞的憂鬱情緒相互增強 (reinforcing)。,8be42248-02a3-4c39-b325-12eb2fc06f57,,Love_Loss,248000,張信哲,,"7b10bd21-82ec-4059-b1a4-d182a44e042b, 617453a9-dda4-4cb6-8a4f-2531ae8fce65",,,7GkYUohhwKg,https://www.youtube.com/watch?v=7GkYUohhwKg,1305,5,0,2015-06-23T13:03:18Z,"Provided to YouTube by Emperor Entertainment Group

不如歸去 · 張信哲

雪國八月

Released on: 2007-09-10

Auto-generated by YouTube.","張信哲,雪國八月,不如歸去",10.0,PT4M9S,6xWOKbDCchVFpVa5VpJrpV,3,不如歸去,,雪國八月,2007
268,8c68196c-3258-4967-b460-94205e42961e | Missing|| | Missing||The Color of the Night | Missing||選哲,,,,,,,,,,,,,,,,,,Missing,274000,張信哲,"The Color of the Night | The Color of the Night, 選哲, 夜色 | 夜色, The Color of the Night, 選哲, 選哲 | 選哲",,f72bbaec-7726-3d62-b189-356663c85ff7,f72bbaec-7726-3d62-b189-356663c85ff7,,,,8c68196c-3258-4967-b460-94205e42961e,,,274000,張信哲,,"c12badbb-72b0-4662-981d-0ac4f729e989, e38dd0a2-ef17-40e4-8768-e5416c0f5013, 9c56f681-5cb0-4da6-bf66-a27e26627887, c3377d74-681c-43cd-b577-cba27a0b4d21 | c12badbb-72b0-4662-981d-0ac4f729e989, e38dd0a2-ef17-40e4-8768-e5416c0f5013, c3377d74-681c-43cd-b577-cba27a0b4d21, 9c56f681-5cb0-4da6-bf66-a27e26627887",,,3d01qA3iTPk,https://www.youtube.com/watch?v=3d01qA3iTPk,839,4,0,2017-07-10T09:09:37Z,"Provided to YouTube by YOYOROCK

Missing · 張信哲

選哲

℗ 潮水音樂有限公司

Released on: 1998-04-02

Auto-generated by YouTube.","張信哲,選哲,Missing",10.0,PT4M36S,2plxo6qg8ysMzRyUnmcmW4,3,missing,,選哲,
269,8c7c1130-a0e2-404b-ab45-1268066f0fc0 | 好像爱情||眼中的念旧,,,,,,,,,,,,,,,,,,好像爱情,283573,張信哲,眼中的念旧,,ae186b79-e3f2-441d-8bc3-8a899af27578,ae186b79-e3f2-441d-8bc3-8a899af27578,,,,8c7c1130-a0e2-404b-ab45-1268066f0fc0,,,283573,張信哲,,5a372934-5370-4c7b-9443-629b69c96002,,,,,,,,,,,,,,,好像爱情,,眼中的念旧,2012
270,8ccc0db4-840d-43d7-98e9-5ff6d3cbdd9f | 握握手好嗎||醉心,not_party,not_aggressive,happy,sad,relaxed,rhy,bright,,not_danceable,0.0,434.1931152,0.2449074686,,,,,,握握手好嗎,269000,張信哲,"醉心 | 醉心, 精選 | 醉心, 醉心, 精選",1995-08-01,09aea67f-0b0e-38a6-9f75-76e39df15bd0,09aea67f-0b0e-38a6-9f75-76e39df15bd0,,,,8ccc0db4-840d-43d7-98e9-5ff6d3cbdd9f,,,269000,張信哲,,"226df8ba-f05a-3f37-a566-6d80dcb341c9, b9ce99ea-df13-4613-99ec-8927829b07d5, 80125dc1-2a8a-4551-904a-5942d78ac0e1 | 80125dc1-2a8a-4551-904a-5942d78ac0e1, 226df8ba-f05a-3f37-a566-6d80dcb341c9, b9ce99ea-df13-4613-99ec-8927829b07d5",,,,,,,,,,,,,,,握握手好嗎,A# major,醉心,1995
271,8d31048e-6e16-4296-9ed9-88928951845b | 當時|| | 當時||初 | 當時||初專輯,,,,,,,,,,,,,"這把鑰匙曾屬於誰
又是誰 瀏覽過那棟房子的晝夜
我躲在已經泛黃的相片
怎麼開始 怎麼流淚
這個酒館有多少回 微醺了
凌晨三點半鏡子裡的誰
到底該用什麼樣的方式 去告別
用遺憾寫完的那個故事
當時的愛太放肆
撕裂了彼此原有的樣子
以為緊緊相扣的手指
卻早已不是上帝給我們的恩賜
原來是當時的那種堅持
並不是永遠用不完的字
當我們變成一面鏡子
投射了彼此 才看到真實的樣子
這個酒館有多少回 微醺了
凌晨三點半鏡子裡的誰
到底該用什麼樣的方式 去告別
用遺憾寫完的那個故事
當時的愛太放肆
撕裂了彼此原有的樣子
以為緊緊相扣的手指
卻早已不是上帝給我們的恩賜
原來是當時的那種堅持
並不是永遠用不完的字
當我們變成一面鏡子
投射了彼此 才看到真實的樣子
這個酒館有多少回 微醺了
凌晨三點半鏡子裡的誰
揮霍了所有年華和陶醉
我的孤單依然完美",陳韋伶     作曲：陳韋伶,,,,當時,290866,張信哲,初 | 初專輯,,daa746eb-c470-4503-a1aa-a4107683753c,daa746eb-c470-4503-a1aa-a4107683753c,對逝去愛情的追憶與反思，以及對「當時」過度堅持和放肆的懊悔。,憂鬱、反思、深沉的孤寂感與自我詰問。,歌詞充滿了強烈的時間與空間意象，如「泛黃的相片」和「凌晨三點半鏡子裡的誰」，營造出極度孤寂且自我詰問的氛圍。核心在於對「當時的愛太放肆」和「堅持」的否定，認為過度的愛與執著最終撕裂了彼此。鏡子的意象是關鍵的哲學隱喻，暗示痛苦的真相——只有當兩人互相投射並分離時，才能看清彼此真實的樣子。雖然缺乏音訊數據，但歌詞的結構和用詞（如「怎麼流淚」、「用遺憾寫完」）強烈暗示了這是一首情緒飽滿、極度內斂的抒情歌曲，結尾「我的孤單依然完美」則將情緒推向一種接受且堅定的孤獨，使得整體的憂鬱情緒達到昇華。,8d31048e-6e16-4296-9ed9-88928951845b,,Love_Loss,290866,張信哲,,a3eeffcc-c9ad-49fd-9355-77767a09acee,,,Tq55anDQ-VM,https://www.youtube.com/watch?v=Tq55anDQ-VM,11992,42,0,2017-07-10T07:37:22Z,"Provided to YouTube by YOYOROCK

當時 · 張信哲

初專輯

℗ 潮水音樂有限公司

Released on: 2010-09-15

Auto-generated by YouTube.","張信哲,初專輯,當時",10.0,PT4M51S,273U5dRw3thiBM6nCeXLq6,7,當時,,初,2010
